e,n,d
-2217.845833766423,-2217.8499478656286,7802
-2218.675060394869,-2218.6791758490112,7803
-2219.504287023315,-2219.5084038323935,7804
-2220.333513651761,-2220.337631815776,7805
-2221.162740280208,-2221.1668597991584,7806
-2221.991966908654,-2221.996087782541,7807
-2222.8211935371,-2222.8253157659233,7808
-2223.650420165546,-2223.654543749306,7809
-2224.4796467939927,-2224.4837717326886,7810
-2225.308873422439,-2225.312999716071,7811
-2226.138100050885,-2226.1422276994535,7812
-2226.967326679331,-2226.9714556828358,7813
-2227.7965533077777,-2227.8006836662184,7814
-2228.625779936224,-2228.6299116496007,7815
-2229.45500656467,-2229.4591396329834,7816
-2230.284233193116,-2230.2883676163656,7817
-2231.1134598215626,-2231.1175955997483,7818
-2231.9426864500088,-2231.946823583131,7819
-2232.771913078455,-2232.776051566513,7820
-2233.601139706901,-2233.6052795498954,7821
-2234.430366335347,-2234.434507533278,7822
-2235.2595929637932,-2235.2637355166607,7823
-2236.08881959224,-2236.092963500043,7824
-2236.918046220686,-2236.922191483425,7825
-2237.747272849132,-2237.7514194668083,7826
-2238.576499477578,-2238.5806474501906,7827
-2239.4057261060243,-2239.409875433573,7828
-2240.234952734471,-2240.2391034169555,7829
-2241.064179362917,-2241.068331400338,7830
-2241.893405991363,-2241.8975593837204,7831
-2242.7226326198092,-2242.7267873671026,7832
-2243.551859248256,-2243.5560153504857,7833
-2244.381085876702,-2244.385243333868,7834
-2245.210312505148,-2245.21447131725,7835
-2246.039539133594,-2246.043699300633,7836
-2246.8687657620408,-2246.8729272840155,7837
-2247.697992390487,-2247.7021552673978,7838
-2248.527219018933,-2248.53138325078,7839
-2249.356445647379,-2249.3606112341627,7840
-2250.1856722758253,-2250.1898392175453,7841
-2251.014898904272,-2251.0190672009276,7842
-2251.844125532718,-2251.8482951843102,7843
-2252.673352161164,-2252.6775231676925,7844
-2253.50257878961,-2253.506751151075,7845
-2254.3318054180563,-2254.3359791344574,7846
-2255.1610320465024,-2255.16520711784,7847
-2255.990258674949,-2255.9944351012227,7848
-2256.819485303395,-2256.823663084605,7849
-2257.6487119318413,-2257.6528910679876,7850
-2258.4779385602874,-2258.48211905137,7851
-2259.307165188734,-2259.3113470347525,7852
-2260.13639181718,-2260.1405750181348,7853
-2260.965618445626,-2260.9698030015174,7854
-2261.7948450740723,-2261.7990309848997,7855
-2262.624071702519,-2262.6282589682824,7856
-2263.453298330965,-2263.457486951665,7857
-2264.282524959411,-2264.2867149350473,7858
-2265.1117515878573,-2265.1159429184295,7859
-2265.940978216304,-2265.945170901812,7860
-2266.77020484475,-2266.774398885195,7861
-2267.599431473196,-2267.603626868577,7862
-2268.428658101642,-2268.4328548519597,7863
-2269.2578847300883,-2269.2620828353424,7864
-2270.0871113585345,-2270.0913108187247,7865
-2270.9163379869806,-2270.920538802107,7866
-2271.745564615427,-2271.7497667854896,7867
-2272.5747912438733,-2272.5789947688722,7868
-2273.4040178723194,-2273.4082227522545,7869
-2274.2332445007655,-2274.237450735637,7870
-2275.062471129212,-2275.06667871902,7871
-2275.891697757658,-2275.895906702402,7872
-2276.7209243861043,-2276.7251346857843,7873
-2277.5501510145505,-2277.554362669167,7874
-2278.379377642997,-2278.3835906525496,7875
-2279.208604271443,-2279.212818635932,7876
-2280.0378308998893,-2280.0420466193145,7877
-2280.8670575283354,-2280.8712746026968,7878
-2281.696284156782,-2281.7005025860794,7879
-2282.525510785228,-2282.5297305694617,7880
-2283.3547374136742,-2283.3589585528443,7881
-2284.1839640421204,-2284.188186536227,7882
-2285.0131906705665,-2285.0174145196092,7883
-2285.8424172990126,-2285.846642502992,7884
-2286.6716439274587,-2286.675870486374,7885
-2287.5008705559053,-2287.505098469757,7886
-2288.3300971843514,-2288.334326453139,7887
-2289.1593238127975,-2289.1635544365217,7888
-2289.9885504412437,-2289.992782419904,7889
-2290.8177770696902,-2290.8220104032866,7890
-2291.6470036981364,-2291.6512383866693,7891
-2292.4762303265825,-2292.4804663700515,7892
-2293.3054569550286,-2293.3096943534338,7893
-2294.134683583475,-2294.1389223368164,7894
-2294.9639102119213,-2294.968150320199,7895
-2295.7931368403674,-2295.7973783035814,7896
-2296.6223634688135,-2296.6266062869636,7897
-2297.45159009726,-2297.4558342703463,7898
-2298.2808167257062,-2298.285062253729,7899
-2299.1100433541524,-2299.114290237111,7900
-2299.9392699825985,-2299.943518220494,7901
-2300.7684966110446,-2300.7727462038765,7902
-2301.5977232394907,-2301.6019741872587,7903
-2302.426949867937,-2302.431202170641,7904
-2303.2561764963834,-2303.2604301540237,7905
-2304.0854031248296,-2304.0896581374063,7906
-2304.9146297532757,-2304.9188861207886,7907
-2305.743856381722,-2305.7481141041712,7908
-2306.5730830101684,-2306.577342087554,7909
-2307.4023096386145,-2307.406570070936,7910
-2308.2315362670606,-2308.2357980543184,7911
-2309.0607628955067,-2309.065026037701,7912
-2309.8899895239533,-2309.8942540210837,7913
-2310.7192161523994,-2310.723482004466,7914
-2311.5484427808456,-2311.5527099878486,7915
-2312.3776694092917,-2312.381937971231,7916
-2313.2068960377383,-2313.2111659546135,7917
-2314.0361226661844,-2314.0403939379958,7918
-2314.8653492946305,-2314.8696219213784,7919
-2315.6945759230766,-2315.698849904761,7920
-2316.5238025515227,-2316.5280778881433,7921
-2317.353029179969,-2317.357305871526,7922
-2318.182255808415,-2318.1865338549082,7923
-2319.0114824368616,-2319.015761838291,7924
-2319.8407090653077,-2319.844989821673,7925
-2320.669935693754,-2320.674217805056,7926
-2321.4991623222,-2321.503445788438,7927
-2322.3283889506465,-2322.3326737718207,7928
-2323.1576155790926,-2323.1619017552034,7929
-2323.9868422075388,-2323.9911297385856,7930
-2324.816068835985,-2324.820357721968,7931
-2325.6452954644315,-2325.6495857053505,7932
-2326.4745220928776,-2326.478813688733,7933
-2327.3037487213237,-2327.3080416721155,7934
-2328.13297534977,-2328.1372696554977,7935
-2328.9622019782164,-2328.966497638881,7936
-2329.7914286066625,-2329.795725622263,7937
-2330.6206552351086,-2330.6249536056453,7938
-2331.4498818635548,-2331.454181589028,7939
-2332.279108492001,-2332.2834095724106,7940
-2333.108335120447,-2333.112637555793,7941
-2333.937561748893,-2333.941865539175,7942
-2334.7667883773397,-2334.771093522558,7943
-2335.596015005786,-2335.6003215059404,7944
-2336.425241634232,-2336.4295494893227,7945
-2337.254468262678,-2337.2587774727053,7946
-2338.0836948911247,-2338.088005456088,7947
-2338.912921519571,-2338.9172334394702,7948
-2339.742148148017,-2339.7464614228525,7949
-2340.571374776463,-2340.575689406235,7950
-2341.4006014049096,-2341.404917389618,7951
-2342.2298280333557,-2342.234145373,7952
-2343.059054661802,-2343.0633733563827,7953
-2343.8882812902484,-2343.8926013397654,7954
-2344.7175079186945,-2344.7218293231476,7955
-2345.5467345471407,-2345.55105730653,7956
-2346.375961175587,-2346.3802852899125,7957
-2347.205187804033,-2347.209513273295,7958
-2348.034414432479,-2348.0387412566774,7959
-2348.863641060925,-2348.86796924006,7960
-2349.6928676893717,-2349.6971972234423,7961
-2350.522094317818,-2350.526425206825,7962
-2351.351320946264,-2351.3556531902072,7963
-2352.18054757471,-2352.18488117359,7964
-2353.009774203156,-2353.014109156972,7965
-2353.839000831603,-2353.843337140355,7966
-2354.668227460049,-2354.6725651237375,7967
-2355.497454088495,-2355.5017931071197,7968
-2356.326680716941,-2356.331021090502,7969
-2357.1559073453877,-2357.1602490738846,7970
-2357.985133973834,-2357.9894770572673,7971
-2358.81436060228,-2358.8187050406495,7972
-2359.6435872307266,-2359.647933024032,7973
-2360.4728138591727,-2360.477161007415,7974
-2361.302040487619,-2361.306388990797,7975
-2362.131267116065,-2362.1356169741794,7976
-2362.960493744511,-2362.964844957562,7977
-2363.789720372957,-2363.7940729409447,7978
-2364.6189470014037,-2364.623300924327,7979
-2365.44817362985,-2365.4525289077096,7980
-2366.277400258296,-2366.2817568910923,7981
-2367.106626886742,-2367.1109848744745,7982
-2367.9358535151882,-2367.9402128578567,7983
-2368.7650801436343,-2368.7694408412394,7984
-2369.594306772081,-2369.598668824622,7985
-2370.423533400527,-2370.4278968080043,7986
-2371.252760028973,-2371.257124791387,7987
-2372.0819866574193,-2372.0863527747692,7988
-2372.911213285866,-2372.915580758152,7989
-2373.740439914312,-2373.744808741534,7990
-2374.569666542758,-2374.574036724917,7991
-2375.3988931712047,-2375.4032647082995,7992
-2376.228119799651,-2376.2324926916817,7993
-2377.057346428097,-2377.0617206750644,7994
-2377.886573056543,-2377.8909486584466,7995
-2378.715799684989,-2378.7201766418293,7996
-2379.5450263134358,-2379.5494046252115,7997
-2380.374252941882,-2380.378632608594,7998
-2381.203479570328,-2381.2078605919764,7999
-2382.032706198774,-2382.037088575359,8000
-2382.8619328272202,-2382.8663165587413,8001
-2383.6911594556664,-2383.695544542124,8002
-2384.5203860841125,-2384.5247725255063,8003
-2385.349612712559,-2385.354000508889,8004
-2386.178839341005,-2386.1832284922716,8005
-2387.0080659694513,-2387.012456475654,8006
-2387.8372925978974,-2387.841684459036,8007
-2388.666519226344,-2388.6709124424187,8008
-2389.49574585479,-2389.5001404258014,8009
-2390.3249724832363,-2390.3293684091836,8010
-2391.154199111683,-2391.1585963925663,8011
-2391.983425740129,-2391.987824375949,8012
-2392.812652368575,-2392.8170523593312,8013
-2393.641878997021,-2393.6462803427135,8014
-2394.4711056254678,-2394.475508326096,8015
-2395.300332253914,-2395.304736309479,8016
-2396.12955888236,-2396.133964292861,8017
-2396.958785510806,-2396.9631922762437,8018
-2397.7880121392523,-2397.7924202596264,8019
-2398.6172387676984,-2398.6216482430086,8020
-2399.4464653961445,-2399.450876226391,8021
-2400.2756920245906,-2400.2801042097735,8022
-2401.104918653037,-2401.109332193156,8023
-2401.9341452814833,-2401.9385601765384,8024
-2402.7633719099294,-2402.767788159921,8025
-2403.5925985383756,-2403.5970161433033,8026
-2404.421825166822,-2404.426244126686,8027
-2405.2510517952683,-2405.2554721100682,8028
-2406.0802784237144,-2406.084700093451,8029
-2406.909505052161,-2406.9139280768336,8030
-2407.738731680607,-2407.743156060216,8031
-2408.567958309053,-2408.5723840435985,8032
-2409.3971849374993,-2409.4016120269807,8033
-2410.226411565946,-2410.2308400103634,8034
-2411.055638194392,-2411.0600679937456,8035
-2411.884864822838,-2411.8892959771283,8036
-2412.7140914512843,-2412.7185239605105,8037
-2413.5433180797304,-2413.547751943893,8038
-2414.3725447081765,-2414.376979927276,8039
-2415.2017713366226,-2415.206207910658,8040
-2416.0309979650688,-2416.0354358940403,8041
-2416.8602245935153,-2416.864663877423,8042
-2417.6894512219615,-2417.6938918608057,8043
-2418.5186778504076,-2418.523119844188,8044
-2419.347904478854,-2419.3523478275706,8045
-2420.1771311073003,-2420.1815758109533,8046
-2421.0063577357464,-2421.0108037943355,8047
-2421.8355843641925,-2421.8400317777177,8048
-2422.664810992639,-2422.6692597611004,8049
-2423.494037621085,-2423.498487744483,8050
-2424.3232642495313,-2424.3277157278653,8051
-2425.1524908779775,-2425.1569437112475,8052
-2425.981717506424,-2425.9861716946307,8053
-2426.81094413487,-2426.815399678013,8054
-2427.6401707633163,-2427.644627661395,8055
-2428.4693973917624,-2428.473855644778,8056
-2429.2986240202085,-2429.3030836281605,8057
-2430.1278506486547,-2430.1323116115427,8058
-2430.957077277101,-2430.961539594925,8059
-2431.786303905547,-2431.7907675783076,8060
-2432.6155305339935,-2432.6199955616903,8061
-2433.4447571624396,-2433.4492235450725,8062
-2434.2739837908857,-2434.278451528455,8063
-2435.1032104193323,-2435.107679511838,8064
-2435.9324370477784,-2435.93690749522,8065
-2436.7616636762245,-2436.7661354786023,8066
-2437.5908903046707,-2437.595363461985,8067
-2438.4201169331172,-2438.4245914453677,8068
-2439.2493435615634,-2439.25381942875,8069
-2440.0785701900095,-2440.0830474121326,8070
-2440.9077968184556,-2440.912275395515,8071
-2441.737023446902,-2441.7415033788975,8072
-2442.5662500753483,-2442.5707313622797,8073
-2443.3954767037944,-2443.3999593456624,8074
-2444.2247033322406,-2444.2291873290446,8075
-2445.0539299606867,-2445.0584153124273,8076
-2445.883156589133,-2445.88764329581,8077
-2446.712383217579,-2446.716871279192,8078
-2447.541609846025,-2447.5460992625744,8079
-2448.3708364744716,-2448.375327245957,8080
-2449.2000631029177,-2449.20455522934,8081
-2450.029289731364,-2450.033783212722,8082
-2450.8585163598104,-2450.8630111961047,8083
-2451.6877429882566,-2451.6922391794874,8084
-2452.5169696167027,-2452.5214671628696,8085
-2453.346196245149,-2453.350695146252,8086
-2454.1754228735954,-2454.1799231296345,8087
-2455.0046495020415,-2455.009151113017,8088
-2455.8338761304876,-2455.8383790963994,8089
-2456.6631027589337,-2456.667607079782,8090
-2457.4923293873803,-2457.496835063165,8091
-2458.3215560158264,-2458.326063046547,8092
-2459.1507826442726,-2459.1552910299292,8093
-2459.9800092727187,-2459.984519013312,8094
-2460.809235901165,-2460.8137469966946,8095
-2461.638462529611,-2461.642974980077,8096
-2462.467689158057,-2462.4722029634595,8097
-2463.296915786503,-2463.3014309468417,8098
-2464.1261424149498,-2464.1306589302244,8099
-2464.955369043396,-2464.9598869136066,8100
-2465.784595671842,-2465.7891148969893,8101
-2466.6138223002886,-2466.618342880372,8102
-2467.4430489287347,-2467.447570863754,8103
-2468.272275557181,-2468.2767988471364,8104
-2469.101502185627,-2469.106026830519,8105
-2469.9307288140735,-2469.935254813902,8106
-2470.7599554425196,-2470.764482797284,8107
-2471.5891820709658,-2471.5937107806667,8108
-2472.418408699412,-2472.422938764049,8109
-2473.2476353278585,-2473.2521667474316,8110
-2474.0768619563046,-2474.081394730814,8111
-2474.9060885847507,-2474.9106227141965,8112
-2475.735315213197,-2475.7398506975787,8113
-2476.564541841643,-2476.5690786809614,8114
-2477.393768470089,-2477.398306664344,8115
-2478.222995098535,-2478.2275346477263,8116
-2479.0522217269818,-2479.0567626311085,8117
-2479.881448355428,-2479.885990614491,8118
-2480.710674983874,-2480.715218597874,8119
-2481.53990161232,-2481.544446581256,8120
-2482.3691282407667,-2482.373674564639,8121
-2483.198354869213,-2483.2029025480215,8122
-2484.027581497659,-2484.0321305314037,8123
-2484.856808126105,-2484.861358514786,8124
-2485.6860347545517,-2485.6905864981686,8125
-2486.515261382998,-2486.5198144815513,8126
-2487.344488011444,-2487.3490424649335,8127
-2488.17371463989,-2488.178270448316,8128
-2489.0029412683366,-2489.007498431699,8129
-2489.8321678967827,-2489.836726415081,8130
-2490.661394525229,-2490.6659543984633,8131
-2491.490621153675,-2491.495182381846,8132
-2492.319847782121,-2492.3244103652287,8133
-2493.149074410567,-2493.153638348611,8134
-2493.978301039014,-2493.9828663319936,8135
-2494.80752766746,-2494.8120943153763,8136
-2495.636754295906,-2495.6413222987585,8137
-2496.465980924352,-2496.4705502821407,8138
-2497.2952075527983,-2497.2997782655234,8139
-2498.1244341812444,-2498.1290062489056,8140
-2498.953660809691,-2498.9582342322883,8141
-2499.782887438137,-2499.787462215671,8142
-2500.6121140665837,-2500.6166901990537,8143
-2501.44134069503,-2501.445918182436,8144
-2502.270567323476,-2502.275146165818,8145
-2503.099793951922,-2503.104374149201,8146
-2503.929020580368,-2503.933602132583,8147
-2504.7582472088143,-2504.7628301159652,8148
-2505.587473837261,-2505.5920580993484,8149
-2506.416700465707,-2506.4212860827306,8150
-2507.245927094153,-2507.2505140661133,8151
-2508.075153722599,-2508.0797420494955,8152
-2508.904380351046,-2508.908970032878,8153
-2509.733606979492,-2509.7381980162604,8154
-2510.562833607938,-2510.5674259996426,8155
-2511.392060236384,-2511.3966539830258,8156
-2512.2212868648303,-2512.225881966408,8157
-2513.050513493277,-2513.0551099497907,8158
-2513.879740121723,-2513.884337933173,8159
-2514.708966750169,-2514.7135659165556,8160
-2515.5381933786152,-2515.542793899938,8161
-2516.3674200070614,-2516.37202188332,8162
-2517.1966466355075,-2517.2012498667027,8163
-2518.025873263954,-2518.0304778500854,8164
-2518.8550998924,-2518.8597058334676,8165
-2519.6843265208468,-2519.6889338168503,8166
-2520.513553149293,-2520.518161800233,8167
-2521.342779777739,-2521.347389783615,8168
-2522.172006406185,-2522.1766177669974,8169
-2523.0012330346312,-2523.00584575038,8170
-2523.8304596630774,-2523.8350737337623,8171
-2524.659686291524,-2524.664301717145,8172
-2525.48891291997,-2525.4935297005277,8173
-2526.318139548416,-2526.3227576839104,8174
-2527.1473661768623,-2527.1519856672926,8175
-2527.9765928053084,-2527.981213650675,8176
-2528.8058194337546,-2528.8104416340575,8177
-2529.6350460622007,-2529.6396696174397,8178
-2530.4642726906472,-2530.4688976008224,8179
-2531.2934993190934,-2531.298125584205,8180
-2532.12272594754,-2532.1273535675878,8181
-2532.951952575986,-2532.95658155097,8182
-2533.781179204432,-2533.785809534352,8183
-2534.6104058328783,-2534.615037517735,8184
-2535.4396324613244,-2535.444265501117,8185
-2536.2688590897706,-2536.2734934845,8186
-2537.098085718217,-2537.1027214678825,8187
-2537.9273123466633,-2537.9319494512647,8188
-2538.75653897511,-2538.7611774346474,8189
-2539.585765603556,-2539.5904054180296,8190
-2540.414992232002,-2540.4196334014123,8191
-2541.244218860448,-2541.2488613847945,8192
-2542.0734454888943,-2542.078089368177,8193
-2542.9026721173404,-2542.90731735156,8194
-2543.7318987457866,-2543.736545334942,8195
-2544.561125374233,-2544.565773318325,8196
-2545.3903520026793,-2545.395001301707,8197
-2546.2195786311254,-2546.2242292850897,8198
-2547.0488052595715,-2547.053457268472,8199
-2547.8780318880176,-2547.8826852518546,8200
-2548.7072585164638,-2548.711913235237,8201
-2549.5364851449103,-2549.5411412186195,8202
-2550.3657117733565,-2550.3703692020017,8203
-2551.194938401803,-2551.1995971853844,8204
-2552.024165030249,-2552.028825168767,8205
-2552.8533916586953,-2552.8580531521493,8206
-2553.6826182871414,-2553.6872811355315,8207
-2554.5118449155875,-2554.516509118914,8208
-2555.341071544034,-2555.345737102297,8209
-2556.17029817248,-2556.174965085679,8210
-2556.9995248009263,-2557.004193069062,8211
-2557.8287514293725,-2557.8334210524445,8212
-2558.6579780578186,-2558.6626490358267,8213
-2559.4872046862647,-2559.491877019209,8214
-2560.316431314711,-2560.3211050025916,8215
-2561.145657943157,-2561.150332985974,8216
-2561.9748845716035,-2561.9795609693565,8217
-2562.8041112000496,-2562.808788952739,8218
-2563.633337828496,-2563.638016936122,8219
-2564.4625644569423,-2564.467244919504,8220
-2565.2917910853885,-2565.2964729028863,8221
-2566.1210177138346,-2566.125700886269,8222
-2566.9502443422807,-2566.954928869651,8223
-2567.779470970727,-2567.784156853034,8224
-2568.6086975991734,-2568.6133848364166,8225
-2569.4379242276195,-2569.442612819799,8226
-2570.267150856066,-2570.2718408031815,8227
-2571.0963774845122,-2571.1010687865637,8228
-2571.9256041129584,-2571.9302967699464,8229
-2572.7548307414045,-2572.7595247533286,8230
-2573.5840573698506,-2573.5887527367113,8231
-2574.4132839982967,-2574.417980720094,8232
-2575.242510626743,-2575.247208703476,8233
-2576.0717372551894,-2576.076436686859,8234
-2576.9009638836355,-2576.905664670241,8235
-2577.7301905120817,-2577.734892653624,8236
-2578.559417140528,-2578.564120637006,8237
-2579.388643768974,-2579.3933486203887,8238
-2580.21787039742,-2580.222576603771,8239
-2581.0470970258666,-2581.0518045871536,8240
-2581.8763236543127,-2581.881032570536,8241
-2582.7055502827593,-2582.7102605539185,8242
-2583.5347769112054,-2583.539488537301,8243
-2584.3640035396515,-2584.3687165206834,8244
-2585.1932301680977,-2585.197944504066,8245
-2586.022456796544,-2586.0271724874483,8246
-2586.8516834249904,-2586.856400470831,8247
-2587.6809100534365,-2587.685628454213,8248
-2588.5101366818826,-2588.514856437596,8249
-2589.3393633103287,-2589.3440844209786,8250
-2590.168589938775,-2590.173312404361,8251
-2590.997816567221,-2591.0025403877435,8252
-2591.827043195667,-2591.8317683711257,8253
-2592.6562698241137,-2592.660996354508,8254
-2593.48549645256,-2593.4902243378906,8255
-2594.314723081006,-2594.3194523212733,8256
-2595.1439497094525,-2595.148680304656,8257
-2595.9731763378986,-2595.977908288038,8258
-2596.8024029663447,-2596.807136271421,8259
-2597.631629594791,-2597.636364254803,8260
-2598.460856223237,-2598.4655922381853,8261
-2599.290082851683,-2599.294820221568,8262
-2600.1193094801292,-2600.12404820495,8263
-2600.9485361085763,-2600.9532761883333,8264
-2601.7777627370224,-2601.7825041717156,8265
-2602.6069893654685,-2602.6117321550983,8266
-2603.4362159939146,-2603.4409601384805,8267
-2604.2654426223608,-2604.2701881218627,8268
-2605.094669250807,-2605.0994161052454,8269
-2605.9238958792535,-2605.928644088628,8270
-2606.7531225076996,-2606.7578720720107,8271
-2607.5823491361457,-2607.587100055393,8272
-2608.411575764592,-2608.4163280387756,8273
-2609.240802393038,-2609.245556022158,8274
-2610.070029021484,-2610.07478400554,8275
-2610.89925564993,-2610.904011988923,8276
-2611.7284822783763,-2611.733239972305,8277
-2612.5577089068224,-2612.562467955687,8278
-2613.3869355352685,-2613.39169593907,8279
-2614.2161621637156,-2614.220923922453,8280
-2615.0453887921617,-2615.0501519058353,8281
-2615.874615420608,-2615.8793798892175,8282
-2616.703842049054,-2616.7086078726,8283
-2617.5330686775,-2617.5378358559824,8284
-2618.3622953059466,-2618.3670638393655,8285
-2619.1915219343928,-2619.1962918227478,8286
-2620.020748562839,-2620.02551980613,8287
-2620.849975191285,-2620.8547477895127,8288
-2621.679201819731,-2621.683975772895,8289
-2622.5084284481777,-2622.5132037562776,8290
-2623.337655076624,-2623.34243173966,8291
-2624.16688170507,-2624.171659723042,8292
-2624.996108333516,-2625.0008877064247,8293
-2625.825334961962,-2625.830115689807,8294
-2626.654561590409,-2626.65934367319,8295
-2627.483788218855,-2627.4885716565723,8296
-2628.313014847301,-2628.317799639955,8297
-2629.142241475747,-2629.147027623337,8298
-2629.9714681041933,-2629.9762556067194,8299
-2630.8006947326403,-2630.8054835901025,8300
-2631.6299213610864,-2631.6347115734848,8301
-2632.4591479895325,-2632.4639395568674,8302
-2633.2883746179787,-2633.2931675402497,8303
-2634.117601246425,-2634.1223955236323,8304
-2634.946827874871,-2634.9516235070146,8305
-2635.776054503317,-2635.780851490397,8306
-2636.605281131763,-2636.6100794737795,8307
-2637.4345077602093,-2637.4393074571617,8308
-2638.2637343886554,-2638.268535440544,8309
-2639.092961017102,-2639.097763423927,8310
-2639.922187645548,-2639.9269914073097,8311
-2640.751414273994,-2640.756219390692,8312
-2641.5806409024403,-2641.585447374074,8313
-2642.4098675308865,-2642.414675357457,8314
-2643.2390941593326,-2643.243903340839,8315
-2644.0683207877796,-2644.0731313242222,8316
-2644.8975474162257,-2644.9023593076045,8317
-2645.726774044672,-2645.731587290987,8318
-2646.556000673118,-2646.5608152743694,8319
-2647.385227301564,-2647.3900432577516,8320
-2648.21445393001,-2648.2192712411343,8321
-2649.0436805584563,-2649.0484992245165,8322
-2649.8729071869025,-2649.8777272078987,8323
-2650.7021338153486,-2650.7069551912814,8324
-2651.531360443795,-2651.5361831746645,8325
-2652.3605870722417,-2652.3654111580468,8326
-2653.189813700688,-2653.194639141429,8327
-2654.019040329134,-2654.0238671248117,8328
-2654.84826695758,-2654.853095108194,8329
-2655.6774935860262,-2655.682323091576,8330
-2656.506720214473,-2656.5115510749592,8331
-2657.335946842919,-2657.340779058342,8332
-2658.165173471365,-2658.170007041724,8333
-2658.994400099811,-2658.9992350251064,8334
-2659.8236267282573,-2659.828463008489,8335
-2660.6528533567034,-2660.6576909918713,8336
-2661.4820799851495,-2661.4869189752535,8337
-2662.3113066135957,-2662.316146958636,8338
-2663.140533242042,-2663.1453749420184,8339
-2663.969759870489,-2663.9746029254015,8340
-2664.798986498935,-2664.8038309087838,8341
-2665.628213127381,-2665.6330588921664,8342
-2666.457439755827,-2666.4622868755487,8343
-2667.2866663842733,-2667.291514858931,8344
-2668.1158930127194,-2668.1207428423136,8345
-2668.945119641166,-2668.9499708256967,8346
-2669.774346269612,-2669.779198809079,8347
-2670.6035728980582,-2670.608426792461,8348
-2671.4327995265044,-2671.437654775844,8349
-2672.2620261549505,-2672.266882759226,8350
-2673.0912527833966,-2673.0961107426083,8351
-2673.9204794118427,-2673.925338725991,8352
-2674.749706040289,-2674.754566709373,8353
-2675.578932668735,-2675.5837946927554,8354
-2676.408159297182,-2676.4130226761386,8355
-2677.237385925628,-2677.2422506595212,8356
-2678.0666125540743,-2678.0714786429035,8357
-2678.8958391825204,-2678.9007066262857,8358
-2679.7250658109665,-2679.7299346096684,8359
-2680.5542924394126,-2680.5591625930506,8360
-2681.383519067859,-2681.3883905764337,8361
-2682.212745696306,-2682.217618559816,8362
-2683.041972324752,-2683.0468465431986,8363
-2683.871198953198,-2683.876074526581,8364
-2684.700425581644,-2684.705302509963,8365
-2685.5296522100903,-2685.5345304933458,8366
-2686.3588788385364,-2686.363758476728,8367
-2687.1881054669825,-2687.19298646011,8368
-2688.0173320954286,-2688.022214443493,8369
-2688.8465587238748,-2688.851442426875,8370
-2689.6757853523213,-2689.6806704102582,8371
-2690.5050119807674,-2690.5098983936405,8372
-2691.3342386092136,-2691.339126377023,8373
-2692.1634652376597,-2692.1683543604054,8374
-2692.992691866106,-2692.9975823437876,8375
-2693.821918494553,-2693.8268103271707,8376
-2694.651145122999,-2694.6560383105534,8377
-2695.480371751445,-2695.4852662939356,8378
-2696.309598379891,-2696.314494277318,8379
-2697.1388250083373,-2697.1437222607005,8380
-2697.9680516367835,-2697.9729502440828,8381
-2698.7972782652296,-2698.802178227465,8382
-2699.6265048936757,-2699.6314062108477,8383
-2700.455731522122,-2700.46063419423,8384
-2701.284958150568,-2701.2898621776126,8385
-2702.1141847790145,-2702.1190901609953,8386
-2702.9434114074606,-2702.948318144378,8387
-2703.7726380359068,-2703.77754612776,8388
-2704.601864664353,-2704.6067741111424,8389
-2705.431091292799,-2705.436002094525,8390
-2706.260317921246,-2706.265230077908,8391
-2707.089544549692,-2707.0944580612904,8392
-2707.9187711781383,-2707.9236860446726,8393
-2708.7479978065844,-2708.7529140280553,8394
-2709.5772244350305,-2709.5821420114376,8395
-2710.4064510634767,-2710.41136999482,8396
-2711.235677691923,-2711.2405979782025,8397
-2712.064904320369,-2712.0698259615847,8398
-2712.894130948815,-2712.8990539449674,8399
-2713.723357577261,-2713.7282819283496,8400
-2714.552584205708,-2714.5575099117327,8401
-2715.3818108341543,-2715.386737895115,8402
-2716.2110374626004,-2716.215965878497,8403
-2717.0402640910465,-2717.04519386188,8404
-2717.8694907194927,-2717.874421845262,8405
-2718.698717347939,-2718.7036498286448,8406
-2719.5279439763854,-2719.5328778120274,8407
-2720.3571706048315,-2720.36210579541,8408
-2721.1863972332776,-2721.1913337787923,8409
-2722.0156238617237,-2722.0205617621746,8410
-2722.84485049017,-2722.8497897455572,8411
-2723.674077118616,-2723.6790177289395,8412
-2724.503303747062,-2724.5082457123217,8413
-2725.332530375508,-2725.3374736957044,8414
-2726.1617570039543,-2726.1667016790866,8415
-2726.9909836324014,-2726.9959296624697,8416
-2727.8202102608475,-2727.825157645852,8417
-2728.6494368892936,-2728.6543856292346,8418
-2729.4786635177397,-2729.483613612617,8419
-2730.307890146186,-2730.312841595999,8420
-2731.137116774632,-2731.1420695793818,8421
-2731.9663434030786,-2731.971297562765,8422
-2732.7955700315247,-2732.800525546147,8423
-2733.624796659971,-2733.6297535295294,8424
-2734.454023288417,-2734.458981512912,8425
-2735.283249916863,-2735.2882094962943,8426
-2736.1124765453096,-2736.1174374796765,8427
-2736.9417031737557,-2736.946665463059,8428
-2737.770929802202,-2737.7758934464414,8429
-2738.600156430648,-2738.605121429824,8430
-2739.4293830590946,-2739.4343494132067,8431
-2740.2586096875407,-2740.2635773965894,8432
-2741.087836315987,-2741.0928053799717,8433
-2741.917062944433,-2741.922033363354,8434
-2742.746289572879,-2742.7512613467366,8435
